,symbol,Date,close,Start_Qty,Trade_Qty,token_id,wallet
1404,USDT,9/1/2021,1,27842805553,0,0xdac17f958d2ee523a2206206994597c13d831ec7,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1405,USDT,8/31/2021,1.002,27842805553,0,0xdac17f958d2ee523a2206206994597c13d831ec7,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1406,USDT,8/30/2021,1,27842805553,0,0xdac17f958d2ee523a2206206994597c13d831ec7,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1407,USDT,8/29/2021,1.001,27842805553,0,0xdac17f958d2ee523a2206206994597c13d831ec7,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1408,USDT,8/28/2021,1.001,27842805553,0,0xdac17f958d2ee523a2206206994597c13d831ec7,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1409,USDT,8/27/2021,1.001,27842805553,0,0xdac17f958d2ee523a2206206994597c13d831ec7,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1410,USDT,8/26/2021,1,27842805553,0,0xdac17f958d2ee523a2206206994597c13d831ec7,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1411,USDT,8/25/2021,1,27842805553,0,0xdac17f958d2ee523a2206206994597c13d831ec7,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1412,USDT,8/24/2021,0.9998,27842805553,0,0xdac17f958d2ee523a2206206994597c13d831ec7,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1413,USDT,8/23/2021,1,27842805553,0,0xdac17f958d2ee523a2206206994597c13d831ec7,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1414,USDT,8/22/2021,1.001,27842805553,0,0xdac17f958d2ee523a2206206994597c13d831ec7,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1415,USDT,8/21/2021,1.001,27842805553,0,0xdac17f958d2ee523a2206206994597c13d831ec7,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1416,USDT,8/20/2021,1,27842805553,0,0xdac17f958d2ee523a2206206994597c13d831ec7,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1417,USDT,8/19/2021,1,27842805553,0,0xdac17f958d2ee523a2206206994597c13d831ec7,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1418,USDT,8/18/2021,1,27842805553,0,0xdac17f958d2ee523a2206206994597c13d831ec7,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1419,USDT,8/17/2021,1,27842805553,0,0xdac17f958d2ee523a2206206994597c13d831ec7,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1420,USDT,8/16/2021,1.001,27842805553,0,0xdac17f958d2ee523a2206206994597c13d831ec7,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1421,USDT,8/15/2021,1.001,27842805553,0,0xdac17f958d2ee523a2206206994597c13d831ec7,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1422,USDT,8/14/2021,1.001,27842805553,0,0xdac17f958d2ee523a2206206994597c13d831ec7,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1423,USDT,8/13/2021,1.001,27842805553,0,0xdac17f958d2ee523a2206206994597c13d831ec7,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1424,USDT,8/12/2021,1,27842805553,0,0xdac17f958d2ee523a2206206994597c13d831ec7,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1425,USDT,8/11/2021,1,27842805553,0,0xdac17f958d2ee523a2206206994597c13d831ec7,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1426,USDT,8/10/2021,1,27842805553,0,0xdac17f958d2ee523a2206206994597c13d831ec7,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1427,USDT,8/9/2021,1.001,27842805553,0,0xdac17f958d2ee523a2206206994597c13d831ec7,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1428,USDT,8/8/2021,1.001,27842805553,0,0xdac17f958d2ee523a2206206994597c13d831ec7,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1429,USDT,8/7/2021,1.001,27842805553,0,0xdac17f958d2ee523a2206206994597c13d831ec7,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1430,USDT,8/6/2021,1,27842805553,0,0xdac17f958d2ee523a2206206994597c13d831ec7,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1431,USDT,8/5/2021,1.001,27842805553,0,0xdac17f958d2ee523a2206206994597c13d831ec7,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1432,USDT,8/4/2021,1,27842805553,0,0xdac17f958d2ee523a2206206994597c13d831ec7,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1433,USDT,8/3/2021,0.9996,27842805553,0,0xdac17f958d2ee523a2206206994597c13d831ec7,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1434,USDT,8/2/2021,1,27842805553,0,0xdac17f958d2ee523a2206206994597c13d831ec7,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1435,USDT,8/1/2021,1,27842805553,0,0xdac17f958d2ee523a2206206994597c13d831ec7,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1436,USDT,7/31/2021,1.002,27842805553,0,0xdac17f958d2ee523a2206206994597c13d831ec7,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1437,USDT,7/30/2021,1.001,27842805553,0,0xdac17f958d2ee523a2206206994597c13d831ec7,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1438,USDT,7/29/2021,1,27842805553,0,0xdac17f958d2ee523a2206206994597c13d831ec7,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1439,USDT,7/28/2021,1,27842805553,0,0xdac17f958d2ee523a2206206994597c13d831ec7,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1440,USDT,7/27/2021,1.001,27842805553,0,0xdac17f958d2ee523a2206206994597c13d831ec7,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1441,USDT,7/26/2021,1.001,27842805553,0,0xdac17f958d2ee523a2206206994597c13d831ec7,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1442,USDT,7/25/2021,0.9997,27842805553,0,0xdac17f958d2ee523a2206206994597c13d831ec7,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1443,USDT,7/24/2021,1.001,27842805553,0,0xdac17f958d2ee523a2206206994597c13d831ec7,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1444,USDT,7/23/2021,1.001,27842805553,0,0xdac17f958d2ee523a2206206994597c13d831ec7,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1445,USDT,7/22/2021,1,27842805553,0,0xdac17f958d2ee523a2206206994597c13d831ec7,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1446,USDT,7/21/2021,1,27842805553,0,0xdac17f958d2ee523a2206206994597c13d831ec7,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1447,USDT,7/20/2021,1,27842805553,0,0xdac17f958d2ee523a2206206994597c13d831ec7,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1448,USDT,7/19/2021,1,27842805553,0,0xdac17f958d2ee523a2206206994597c13d831ec7,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1449,USDT,7/18/2021,1.001,27842805553,0,0xdac17f958d2ee523a2206206994597c13d831ec7,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1450,USDT,7/17/2021,1.001,27842805553,0,0xdac17f958d2ee523a2206206994597c13d831ec7,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1451,USDT,7/16/2021,1.001,27842805553,0,0xdac17f958d2ee523a2206206994597c13d831ec7,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1452,USDT,7/15/2021,1,27842805553,0,0xdac17f958d2ee523a2206206994597c13d831ec7,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1453,USDT,7/14/2021,1,27842805553,0,0xdac17f958d2ee523a2206206994597c13d831ec7,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1454,USDT,7/13/2021,1,27842805553,0,0xdac17f958d2ee523a2206206994597c13d831ec7,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1455,USDT,7/12/2021,0.9996,27842805553,0,0xdac17f958d2ee523a2206206994597c13d831ec7,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1456,USDT,7/11/2021,1,27842805553,0,0xdac17f958d2ee523a2206206994597c13d831ec7,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1457,USDT,7/10/2021,1,27842805553,0,0xdac17f958d2ee523a2206206994597c13d831ec7,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1458,USDT,7/9/2021,0.9995,27842805553,0,0xdac17f958d2ee523a2206206994597c13d831ec7,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1459,USDT,7/8/2021,0.9992,27842805553,0,0xdac17f958d2ee523a2206206994597c13d831ec7,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1460,USDT,7/7/2021,1.001,27842805553,0,0xdac17f958d2ee523a2206206994597c13d831ec7,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1461,USDT,7/6/2021,1,27842805553,0,0xdac17f958d2ee523a2206206994597c13d831ec7,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1462,USDT,7/5/2021,1,27842805553,0,0xdac17f958d2ee523a2206206994597c13d831ec7,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1463,USDT,7/4/2021,1.001,27842805553,0,0xdac17f958d2ee523a2206206994597c13d831ec7,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1464,CREAM,7/4/2022,17.9,7080000000,0,0x2ba592f78db6436527729929aaf6c908497cb200,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1465,CREAM,7/3/2022,17.85,7080000000,0,0x2ba592f78db6436527729929aaf6c908497cb200,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1466,CREAM,7/2/2022,18.2,7080000000,0,0x2ba592f78db6436527729929aaf6c908497cb200,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1467,CREAM,7/1/2022,17.85,7080000000,0,0x2ba592f78db6436527729929aaf6c908497cb200,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1468,CREAM,6/30/2022,19.6,7080000000,0,0x2ba592f78db6436527729929aaf6c908497cb200,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1469,CREAM,6/29/2022,17.35,7080000000,0,0x2ba592f78db6436527729929aaf6c908497cb200,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1470,CREAM,6/28/2022,16.75,7080000000,0,0x2ba592f78db6436527729929aaf6c908497cb200,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1471,CREAM,6/27/2022,17.65,7080000000,0,0x2ba592f78db6436527729929aaf6c908497cb200,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1472,CREAM,6/26/2022,18.3,7080000000,0,0x2ba592f78db6436527729929aaf6c908497cb200,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1473,CREAM,6/25/2022,19.45,7080000000,0,0x2ba592f78db6436527729929aaf6c908497cb200,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1474,CREAM,6/24/2022,18.15,7080000000,0,0x2ba592f78db6436527729929aaf6c908497cb200,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1475,CREAM,6/23/2022,17.35,7080000000,0,0x2ba592f78db6436527729929aaf6c908497cb200,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1476,CREAM,6/22/2022,16.05,7080000000,0,0x2ba592f78db6436527729929aaf6c908497cb200,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1477,CREAM,6/21/2022,16.75,7080000000,0,0x2ba592f78db6436527729929aaf6c908497cb200,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1478,CREAM,6/20/2022,16.55,7080000000,0,0x2ba592f78db6436527729929aaf6c908497cb200,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1479,CREAM,6/19/2022,15.55,7080000000,0,0x2ba592f78db6436527729929aaf6c908497cb200,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1480,CREAM,6/18/2022,14.6,7080000000,0,0x2ba592f78db6436527729929aaf6c908497cb200,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1481,CREAM,6/17/2022,16.45,7080000000,0,0x2ba592f78db6436527729929aaf6c908497cb200,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1482,CREAM,6/16/2022,16.25,7080000000,0,0x2ba592f78db6436527729929aaf6c908497cb200,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1483,CREAM,6/15/2022,18.35,7080000000,0,0x2ba592f78db6436527729929aaf6c908497cb200,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1484,CREAM,6/14/2022,17.95,7080000000,0,0x2ba592f78db6436527729929aaf6c908497cb200,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1485,CREAM,6/13/2022,17,7080000000,0,0x2ba592f78db6436527729929aaf6c908497cb200,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1486,CREAM,6/12/2022,21.1,7080000000,0,0x2ba592f78db6436527729929aaf6c908497cb200,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1487,CREAM,6/11/2022,21.85,7080000000,0,0x2ba592f78db6436527729929aaf6c908497cb200,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1488,CREAM,6/10/2022,23.65,7080000000,0,0x2ba592f78db6436527729929aaf6c908497cb200,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1489,CREAM,6/9/2022,26.6,7080000000,0,0x2ba592f78db6436527729929aaf6c908497cb200,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1490,CREAM,6/8/2022,25.85,7080000000,0,0x2ba592f78db6436527729929aaf6c908497cb200,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1491,CREAM,6/7/2022,23.95,7080000000,0,0x2ba592f78db6436527729929aaf6c908497cb200,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1492,CREAM,6/6/2022,23.15,7080000000,0,0x2ba592f78db6436527729929aaf6c908497cb200,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1493,CREAM,6/5/2022,22.2,7080000000,0,0x2ba592f78db6436527729929aaf6c908497cb200,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1494,CREAM,6/4/2022,22.55,7080000000,0,0x2ba592f78db6436527729929aaf6c908497cb200,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1495,CREAM,6/3/2022,22.5,7080000000,0,0x2ba592f78db6436527729929aaf6c908497cb200,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1496,CREAM,6/2/2022,23.05,7080000000,0,0x2ba592f78db6436527729929aaf6c908497cb200,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1497,CREAM,6/1/2022,21.25,7080000000,0,0x2ba592f78db6436527729929aaf6c908497cb200,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1498,CREAM,5/31/2022,24.65,7080000000,0,0x2ba592f78db6436527729929aaf6c908497cb200,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1499,CREAM,5/30/2022,23.65,7080000000,0,0x2ba592f78db6436527729929aaf6c908497cb200,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1500,CREAM,5/29/2022,22.05,7080000000,0,0x2ba592f78db6436527729929aaf6c908497cb200,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1501,CREAM,5/28/2022,22.85,7080000000,0,0x2ba592f78db6436527729929aaf6c908497cb200,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1502,CREAM,5/27/2022,24.4,7080000000,0,0x2ba592f78db6436527729929aaf6c908497cb200,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1503,CREAM,5/26/2022,22.9,7080000000,0,0x2ba592f78db6436527729929aaf6c908497cb200,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1504,CREAM,5/25/2022,24.8,7080000000,0,0x2ba592f78db6436527729929aaf6c908497cb200,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1505,CREAM,5/24/2022,26.6,7080000000,0,0x2ba592f78db6436527729929aaf6c908497cb200,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1506,CREAM,5/23/2022,23.75,7080000000,0,0x2ba592f78db6436527729929aaf6c908497cb200,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1507,CREAM,5/22/2022,22.7,7080000000,0,0x2ba592f78db6436527729929aaf6c908497cb200,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1508,CREAM,5/21/2022,22.15,7080000000,0,0x2ba592f78db6436527729929aaf6c908497cb200,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1509,CREAM,5/20/2022,20.95,7080000000,0,0x2ba592f78db6436527729929aaf6c908497cb200,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1510,CREAM,5/19/2022,22.3,7080000000,0,0x2ba592f78db6436527729929aaf6c908497cb200,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1511,CREAM,5/18/2022,20.7,7080000000,0,0x2ba592f78db6436527729929aaf6c908497cb200,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1512,CREAM,5/17/2022,20.3,7080000000,0,0x2ba592f78db6436527729929aaf6c908497cb200,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1513,CREAM,5/16/2022,19.35,7080000000,0,0x2ba592f78db6436527729929aaf6c908497cb200,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1514,CREAM,5/15/2022,22.7,7080000000,0,0x2ba592f78db6436527729929aaf6c908497cb200,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1515,CREAM,5/14/2022,19.75,7080000000,0,0x2ba592f78db6436527729929aaf6c908497cb200,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1516,CREAM,5/13/2022,18.3,7080000000,0,0x2ba592f78db6436527729929aaf6c908497cb200,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1517,CREAM,5/12/2022,16.05,7080000000,0,0x2ba592f78db6436527729929aaf6c908497cb200,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1518,CREAM,5/11/2022,20.6,7080000000,0,0x2ba592f78db6436527729929aaf6c908497cb200,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1519,CREAM,5/10/2022,29.65,7080000000,0,0x2ba592f78db6436527729929aaf6c908497cb200,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1520,CREAM,5/9/2022,29.35,7080000000,0,0x2ba592f78db6436527729929aaf6c908497cb200,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1521,CREAM,5/8/2022,32.55,7080000000,0,0x2ba592f78db6436527729929aaf6c908497cb200,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1522,CREAM,5/7/2022,33.7,7080000000,0,0x2ba592f78db6436527729929aaf6c908497cb200,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1523,CREAM,5/6/2022,34.55,7080000000,0,0x2ba592f78db6436527729929aaf6c908497cb200,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1524,CREAM,5/5/2022,36.65,7080000000,0,0x2ba592f78db6436527729929aaf6c908497cb200,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1525,CREAM,5/4/2022,39,7080000000,0,0x2ba592f78db6436527729929aaf6c908497cb200,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1526,CREAM,5/3/2022,37,7080000000,0,0x2ba592f78db6436527729929aaf6c908497cb200,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1527,CREAM,5/2/2022,37.2,7080000000,0,0x2ba592f78db6436527729929aaf6c908497cb200,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1528,CREAM,5/1/2022,37.2,7080000000,0,0x2ba592f78db6436527729929aaf6c908497cb200,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1529,CREAM,4/30/2022,35.2,7080000000,0,0x2ba592f78db6436527729929aaf6c908497cb200,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1530,CREAM,4/29/2022,37.8,7080000000,0,0x2ba592f78db6436527729929aaf6c908497cb200,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1531,CREAM,4/28/2022,39,7080000000,0,0x2ba592f78db6436527729929aaf6c908497cb200,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1532,CREAM,4/27/2022,40.05,7080000000,0,0x2ba592f78db6436527729929aaf6c908497cb200,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1533,CREAM,4/26/2022,38.8,7080000000,0,0x2ba592f78db6436527729929aaf6c908497cb200,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1534,CREAM,4/25/2022,40.41,7080000000,0,0x2ba592f78db6436527729929aaf6c908497cb200,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1535,CREAM,4/24/2022,42.15,7080000000,0,0x2ba592f78db6436527729929aaf6c908497cb200,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1536,CREAM,4/23/2022,43.85,7080000000,0,0x2ba592f78db6436527729929aaf6c908497cb200,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1537,CREAM,4/22/2022,44.3,7080000000,0,0x2ba592f78db6436527729929aaf6c908497cb200,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1538,CREAM,4/21/2022,44.5,7080000000,0,0x2ba592f78db6436527729929aaf6c908497cb200,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1539,CREAM,4/20/2022,45.6,7080000000,0,0x2ba592f78db6436527729929aaf6c908497cb200,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1540,CREAM,4/19/2022,47.05,7080000000,0,0x2ba592f78db6436527729929aaf6c908497cb200,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1541,CREAM,4/18/2022,45.9,7080000000,0,0x2ba592f78db6436527729929aaf6c908497cb200,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1542,CREAM,4/17/2022,45.5,7080000000,0,0x2ba592f78db6436527729929aaf6c908497cb200,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1543,CREAM,4/16/2022,46,7080000000,0,0x2ba592f78db6436527729929aaf6c908497cb200,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1544,CREAM,4/15/2022,46.05,7080000000,0,0x2ba592f78db6436527729929aaf6c908497cb200,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1545,CREAM,4/14/2022,45.85,7080000000,0,0x2ba592f78db6436527729929aaf6c908497cb200,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1546,CREAM,4/13/2022,46.8,7080000000,0,0x2ba592f78db6436527729929aaf6c908497cb200,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1547,CREAM,4/12/2022,42.05,7080000000,0,0x2ba592f78db6436527729929aaf6c908497cb200,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1548,CREAM,4/11/2022,39.95,7080000000,0,0x2ba592f78db6436527729929aaf6c908497cb200,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1549,CREAM,4/10/2022,43.15,7080000000,0,0x2ba592f78db6436527729929aaf6c908497cb200,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1550,CREAM,4/9/2022,44.75,7080000000,0,0x2ba592f78db6436527729929aaf6c908497cb200,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1551,CREAM,4/8/2022,45.15,7080000000,0,0x2ba592f78db6436527729929aaf6c908497cb200,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1552,CREAM,4/7/2022,45.15,7080000000,0,0x2ba592f78db6436527729929aaf6c908497cb200,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1553,CREAM,4/6/2022,45.3,7080000000,0,0x2ba592f78db6436527729929aaf6c908497cb200,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1554,CREAM,4/5/2022,50.2,7080000000,0,0x2ba592f78db6436527729929aaf6c908497cb200,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1555,CREAM,4/4/2022,50.4,7080000000,0,0x2ba592f78db6436527729929aaf6c908497cb200,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1556,CREAM,4/3/2022,50.05,7080000000,0,0x2ba592f78db6436527729929aaf6c908497cb200,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1557,CREAM,4/2/2022,49.2,7080000000,0,0x2ba592f78db6436527729929aaf6c908497cb200,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1558,CREAM,4/1/2022,51.25,7080000000,0,0x2ba592f78db6436527729929aaf6c908497cb200,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1559,CREAM,3/31/2022,49.85,7080000000,0,0x2ba592f78db6436527729929aaf6c908497cb200,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1560,CREAM,3/30/2022,54.9,7080000000,0,0x2ba592f78db6436527729929aaf6c908497cb200,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1561,CREAM,3/29/2022,51.6,7080000000,0,0x2ba592f78db6436527729929aaf6c908497cb200,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1562,CREAM,3/28/2022,50.65,7080000000,0,0x2ba592f78db6436527729929aaf6c908497cb200,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1563,CREAM,3/27/2022,51.7,7080000000,0,0x2ba592f78db6436527729929aaf6c908497cb200,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1564,CREAM,3/26/2022,50.9,7080000000,0,0x2ba592f78db6436527729929aaf6c908497cb200,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1565,CREAM,3/25/2022,49.55,7080000000,0,0x2ba592f78db6436527729929aaf6c908497cb200,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1566,CREAM,3/24/2022,53.55,7080000000,0,0x2ba592f78db6436527729929aaf6c908497cb200,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1567,CREAM,3/23/2022,53.45,7080000000,0,0x2ba592f78db6436527729929aaf6c908497cb200,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1568,CREAM,3/22/2022,47.7,7080000000,0,0x2ba592f78db6436527729929aaf6c908497cb200,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1569,CREAM,3/21/2022,44.7,7080000000,0,0x2ba592f78db6436527729929aaf6c908497cb200,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1570,CREAM,3/20/2022,45.55,7080000000,0,0x2ba592f78db6436527729929aaf6c908497cb200,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1571,CREAM,3/19/2022,47.45,7080000000,0,0x2ba592f78db6436527729929aaf6c908497cb200,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1572,CREAM,3/18/2022,47.25,7080000000,0,0x2ba592f78db6436527729929aaf6c908497cb200,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1573,CREAM,3/17/2022,47.75,7080000000,0,0x2ba592f78db6436527729929aaf6c908497cb200,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1574,CREAM,3/16/2022,43.75,7080000000,0,0x2ba592f78db6436527729929aaf6c908497cb200,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1575,CREAM,3/15/2022,43.5,7080000000,0,0x2ba592f78db6436527729929aaf6c908497cb200,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
1576,CREAM,3/14/2022,41.45,7080000000,0,0x2ba592f78db6436527729929aaf6c908497cb200,0x4862733b5fddfd35f35ea8ccf08f5045e57388b3
